Event	ID	Name			Wwise Object Path	Notes
	113452689	Play_Sfx_Player_Cast_Button_06			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Button_06	
	113452690	Play_Sfx_Player_Cast_Button_05			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Button_05	
	113452691	Play_Sfx_Player_Cast_Button_04			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Button_04	
	113452692	Play_Sfx_Player_Cast_Button_03			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Button_03	
	113452693	Play_Sfx_Player_Cast_Button_02			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Button_02	
	113452694	Play_Sfx_Player_Cast_Button_01			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Button_01	
	317117249	Play_Sfx_Player_Range_Light_Shot			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Light_Shot	
	679765885	Play_Sfx_Player_Range_Thunder_Ready_Loop			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Thunder_Ready_Loop	
	1306791755	Play_Bgm_Dummy_Stage01			\Default Work Unit\Bgm\Play_Bgm_Dummy_Stage01	
	1703588885	Play_Sfx_Player_Spell_Meteor			\Default Work Unit\Sfx_Spell\Play_Sfx_Player_Spell_Meteor	
	1802017886	Play_Sfx_Player_Range_Fire_Ready			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Fire_Ready	
	1990083467	Play_Bgm_Dummy_MainTitle			\Default Work Unit\Bgm\Play_Bgm_Dummy_MainTitle	
	3010407773	Play_Sfx_Player_Spell_Spike			\Default Work Unit\Sfx_Spell\Play_Sfx_Player_Spell_Spike	
	3098527288	Play_Sfx_Player_Range_Stone_Shot			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Stone_Shot	
	3186217726	Play_Sfx_Player_Range_Light_Ready			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Light_Ready	
	3327860805	Play_Sfx_Player_Range_Stone_Ready			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Stone_Ready	
	3382960767	Play_Sfx_Player_Range_Thunder_Shot			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Thunder_Shot	
	3384474145	Play_Sfx_Player_Range_Fire_Shot			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Fire_Shot	
	3669469019	Play_Sfx_Player_Range_Fire_Loop			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Fire_Loop	
	3694778788	Play_Sfx_Player_Range_Thunder_Ready			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Thunder_Ready	
	3736043187	Play_Sfx_Player_Spell_Heal			\Default Work Unit\Sfx_Spell\Play_Sfx_Player_Spell_Heal	
	4189576160	Play_Sfx_Player_Range_Fire_End			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Fire_End	
	4230574424	Play_Sfx_Player_Cast_Start			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Start	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	639882568	Sfx_Player_Cast_Button_03	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\6C\{6C7C755D-0350-18B5-70EF-C66EE7D466CF}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Generic\Sfx_Player_Cast_Button_03		80464
	729105472	Sfx_Player_Range_Thunder_Shot	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\89\{89DF7C0D-E900-7EB5-9815-40977BA0F285}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Range\Sfx_Player_Range_Thunder_Shot		542980
	730362341	Sfx_Player_Range_Fire_Shot	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\B2\{B255CEF2-D1F3-6099-4478-CE870057E426}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Range\Sfx_Player_Range_Fire_Shot		337740
	733546473	Sfx_Player_Spell_Spike	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\D8\{D8A339D9-77BC-3621-880A-ED7FF031C682}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Spell\Sfx_Player_Spell_Spike		613812
	780305106	Sfx_Player_Cast_Button_05	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\06\{06099A2A-478E-60A6-B596-BD82CA599A73}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Generic\Sfx_Player_Cast_Button_05		79076
	839467173	Sfx_Player_Spell_Meteor	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\35\{353FB974-C69D-5DBA-B878-B1D0715910FB}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Spell\Sfx_Player_Spell_Meteor		1538596
	890369340	Sfx_Player_Range_Fire_End	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\A0\{A0E3344E-ABDE-5805-BDED-B48A8F9472B6}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Range\Sfx_Player_Range_Fire_End		93928
	919186472	Sfx_Player_Cast_Button_01	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\CC\{CC805051-6721-81A9-701B-FEB2C0254A3E}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Generic\Sfx_Player_Cast_Button_01		81848
	920033835	Sfx_Player_Cast_Button_04	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\7C\{7C6CBA22-D904-1674-E2FB-C5F40F11D014}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Generic\Sfx_Player_Cast_Button_04		81848
	947236540	Sfx_Player_Range_Fire_Ready	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\A7\{A7C4F0DD-4B67-4C47-ACC2-ECABE41291E0}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Range\Sfx_Player_Range_Fire_Ready		115556
	1017066739	Bgm_Dummy_MainTitle	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\73\{73CA348F-47D0-1E7C-7A08-73FCB17A5BAA}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Bgm\Bgm_Dummy_MainTitle		16035936
	1046122808	Sfx_Player_Range_Light_Shot	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\40\{400C14DA-0009-C04C-00F6-B1013F4F7526}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Range\Sfx_Player_Range_Light_Shot		579748
	1058679197	Sfx_Player_Cast_Start	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\36\{3614DAE8-7A16-D20D-48B3-FAB94F7F2F14}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Generic\Sfx_Player_Cast_Start		235096

