Event	ID	Name			Wwise Object Path	Notes
	93889357	Stop_Bgm_Dummy_Stage01			\Default Work Unit\Bgm\Stop_Bgm_Dummy_Stage01	
	113452689	Play_Sfx_Player_Cast_Button_06			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Button_06	
	113452690	Play_Sfx_Player_Cast_Button_05			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Button_05	
	113452691	Play_Sfx_Player_Cast_Button_04			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Button_04	
	113452692	Play_Sfx_Player_Cast_Button_03			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Button_03	
	113452693	Play_Sfx_Player_Cast_Button_02			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Button_02	
	113452694	Play_Sfx_Player_Cast_Button_01			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Button_01	
	244784452	Play_Sfx_Player_Spell_Meteor_Start			\Default Work Unit\Sfx_Spell\Play_Sfx_Player_Spell_Meteor_Start	
	317117249	Play_Sfx_Player_Range_Light_Shot			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Light_Shot	
	1306791755	Play_Bgm_Dummy_Stage01			\Default Work Unit\Bgm\Play_Bgm_Dummy_Stage01	
	1802017886	Play_Sfx_Player_Range_Fire_Ready			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Fire_Ready	
	1990083467	Play_Bgm_Dummy_MainTitle			\Default Work Unit\Bgm\Play_Bgm_Dummy_MainTitle	
	2051525014	Play_Sfx_Player_Spell_Meteor_Impact			\Default Work Unit\Sfx_Spell\Play_Sfx_Player_Spell_Meteor_Impact	
	3010407773	Play_Sfx_Player_Spell_Spike			\Default Work Unit\Sfx_Spell\Play_Sfx_Player_Spell_Spike	
	3098527288	Play_Sfx_Player_Range_Stone_Shot			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Stone_Shot	
	3186217726	Play_Sfx_Player_Range_Light_Ready			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Light_Ready	
	3327860805	Play_Sfx_Player_Range_Stone_Ready			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Stone_Ready	
	3382960767	Play_Sfx_Player_Range_Thunder_Shot			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Thunder_Shot	
	3384474145	Play_Sfx_Player_Range_Fire_Shot			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Fire_Shot	
	3694778788	Play_Sfx_Player_Range_Thunder_Ready			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Thunder_Ready	
	3736043187	Play_Sfx_Player_Spell_Heal			\Default Work Unit\Sfx_Spell\Play_Sfx_Player_Spell_Heal	
	4189576160	Play_Sfx_Player_Range_Fire_End			\Default Work Unit\Sfx_Range\Play_Sfx_Player_Range_Fire_End	
	4230574424	Play_Sfx_Player_Cast_Start			\Default Work Unit\Sfx_Generic\Play_Sfx_Player_Cast_Start	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	555933638	Sfx_Player_Range_Light_Ready	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\5B\{5BD8E02F-8942-F37E-5EAE-4F4F387E2633}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Range\Sfx_Player_Range_Light_Ready		31317
	639882568	Sfx_Player_Cast_Button_03	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\86\{8676AD7A-EFF8-6934-A614-AB6DA984043D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Generic\Sfx_Player_Cast_Button_03		21784
	729105472	Sfx_Player_Range_Thunder_Shot	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\27\{27649D1A-E229-57E1-9467-B4EB29C0A7E1}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Range\Sfx_Player_Range_Thunder_Shot		41994
	730362341	Sfx_Player_Range_Fire_Shot	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\66\{66C6E83D-2901-F8D4-4F0B-811FCE145C52}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Range\Sfx_Player_Range_Fire_Shot		20012
	733546473	Sfx_Player_Spell_Spike	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\3A\{3A228AEE-64D6-774F-6791-47F9DE84D8B2}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Spell\Sfx_Player_Spell_Spike		66728
	780305106	Sfx_Player_Cast_Button_05	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\EA\{EA60924F-FEE0-F663-9F2B-4AAD4B0BE525}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Generic\Sfx_Player_Cast_Button_05		21352
	839467173	Sfx_Player_Spell_Meteor_Impact	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\ED\{ED852D5D-1C42-81CA-0840-1F275E4DFC47}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Spell\Sfx_Player_Spell_Meteor_Impact		98612
	890369340	Sfx_Player_Range_Fire_End	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\F1\{F10860C6-6335-7DEA-3F12-53462D19F35E}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Range\Sfx_Player_Range_Fire_End		7071
	919186472	Sfx_Player_Cast_Button_01	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\3B\{3BD6FCDB-D33E-3216-2694-CC134417D83F}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Generic\Sfx_Player_Cast_Button_01		21928
	920033835	Sfx_Player_Cast_Button_04	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\12\{12057CBB-7026-60A7-13EB-313832EEFB40}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Generic\Sfx_Player_Cast_Button_04		22000
	947236540	Sfx_Player_Range_Fire_Ready	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\AA\{AA5B4E2B-0951-3B3F-188E-48504A80AF82}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Range\Sfx_Player_Range_Fire_Ready		8480
	1017066739	Bgm_Dummy_MainTitle	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\68\{68862E28-1FCF-9508-60B2-48F9628C87E5}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Bgm\Bgm_Dummy_MainTitle		1234982
	1046122808	Sfx_Player_Range_Light_Shot	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\22\{2283ABDE-6E59-AA4E-95F4-395B55543CA4}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Range\Sfx_Player_Range_Light_Shot		50728
	1058679197	Sfx_Player_Cast_Start	C:\Users\tlswl\Desktop\ManaReloaded\ManaReloaded_WwiseProject\.cache\C5\{C59AFF13-115F-6E48-4F7A-4769DD12F52C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main\Sfx_Generic\Sfx_Player_Cast_Start		17740

